,Day,Time,Meeting_Name,Location,Address,Region,Types
2004,Saturday,8:30 pm,THE FRIENDLY LATIN GROUP," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Open, Wheelchair Access"
2005,Saturday,8:30 pm,BILINGUAL PARTICIPATION," 2612 WORKMAN ST LINCOLN HEIGHTS, CA 90031",2612 Workman St,LINCOLN HEIGHTS,Open
2006,Saturday,8:30 pm,DISCUSSION," 32111 WATERGATE RD WESTLAKE VILLAGE, CA 91361",32111 Watergate Rd,WESTLAKE VILLAGE,Closed
2007,Saturday,8:30 pm,SATURDAY NIGHT LIVE," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,Open
2008,Saturday,9:00 pm,DARK SECRETS," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,"Discussion, Newcomer, Open, Speaker, Wheelchair Access, Young People"
2009,Saturday,10:00 pm,SATURDAY NIGHT LIVE," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,"Open, Wheelchair Access"
2010,Saturday,10:00 pm,HOT TOPIC DISCUSSION," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,Open
2011,Saturday,10:00 pm,BARE BONES," 8000 SUNSET BLVD (COM RM PRK LEV 1) HOLLYWOOD WEST, CA 90046",8000 Sunset Blvd,HOLLYWOOD WEST,"Discussion, Open, Speaker, Wheelchair Access"
2012,Saturday,10:30 pm,LATE NIGHT CANDLELIGHT," 22669 PACIFIC COAST HWY MALIBU, CA 90265",22669 Pacific Coast Hwy,MALIBU,Open
2013,Saturday,10:30 pm,CANDLELIGHT REFLECTION," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Discussion, Open, Wheelchair Access"
2014,Saturday,11:00 pm,COLD STONE SOBER," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,Open
2015,Saturday,11:30 pm,HOLLYWOOD LATE NIGHT," 1822 HYPERION AVE LOS FELIZ, CA 90026",1822 Hyperion Ave,LOS FELIZ,"Big Book, Discussion, Newcomer, Open, Speaker, Wheelchair Access, Young People"
2016,Saturday,11:30 pm,A A LITERATURE STUDY," 3217 WINONA AVE BURBANK, CA 91504",3217 Winona Ave,BURBANK,"Big Book, Discussion, Open"
2017,Saturday,11:55 pm,THE MIDNIGHT GROUP," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
2018,Saturday,11:55 pm,THE BEGINNING OF THE END," 681 VENICE BLVD VENICE, CA 90291",681 Venice Blvd,VENICE,"Big Book, Discussion, Open, Wheelchair Access"
2019,Sunday,6:00 am,SUNRISE," 4011 DUNSMORE AVE LA CRESCENTA, CA 91214",4011 Dunsmore Ave,LA CRESCENTA,"Discussion, Open"
2020,Sunday,6:15 am,ATTITUDE ADJUSTMENT," 140 E PALM MONROVIA, CA 91016",140 E Palm Ave,MONROVIA,"Discussion, Open, Wheelchair Access"
2021,Sunday,6:15 am,ATTITUDE ADJUSTMENT," 185 W ALTADENA DR ALTADENA, CA 91001",185 W Altadena Dr,ALTADENA,"Discussion, Open, Wheelchair Access"
2022,Sunday,6:15 am,HAPPY JOYOUS & FREE," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,Open
2023,Sunday,6:15 am,A M ATTITUDE ADJUSTMENT," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,"Open, Wheelchair Access"
2024,Sunday,6:15 am,SUNRISE MEETING," 585 E COLORADO BLVD PASADENA, CA 91101",585 E Colorado Blvd,PASADENA,"Discussion, Open"
2025,Sunday,6:30 am,ATTITUDE ADJUSTMENT," 524 E PASADENA ST POMONA, CA 91767",524 E Pasadena St,POMONA,Open
2026,Sunday,6:30 am,EARLY ATTITUDE ADJUSTMENT," 5881 CHERRY AVE LONG BEACH, CA 90805",5881 Cherry Ave,LONG BEACH,Open
2027,Sunday,6:30 am,OPEN THE BOOK," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Big Book, Discussion, Open, Wheelchair Access"
2028,Sunday,6:45 am,DAWN PATROL," 1655 BERKELEY AVE POMONA, CA 91768",1655 Berkeley Ave,POMONA,"Open, Wheelchair Access"
2029,Sunday,6:45 am,ATTITUDE ADJUSTMENT," 6500 DEL AMO BLVD LAKEWOOD, CA 90713",6500 Del Amo Blvd,LAKEWOOD,Open
2030,Sunday,7:00 am,UNIT A EYE OPENER," 10641 BURBANK BLVD NORTH HOLLYWOOD, CA 91601",10641 Burbank Blvd,NORTH HOLLYWOOD,Open
2031,Sunday,7:00 am,SUN UP AA," 1161 E COVINA BL COVINA, CA 91724",1161 E Covina Blvd,COVINA,Open
2032,Sunday,7:00 am,ATTITUDE ADJUSTMENT," 12130 BIRCH AVE HAWTHORNE, CA 90250",12130 Birch Ave,HAWTHORNE,"Open, Wheelchair Access"
2033,Sunday,7:00 am,MOSTLY MEDITATION," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,Open
2034,Sunday,7:00 am,EARLY RISERS," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,Open
2035,Sunday,7:00 am,SPEND AN HR/W YOUR HGHR POWER," 2667 N MOORPARK RD #105 THOUSAND OAKS, CA 91360",2667 N Moorpark Rd #105,THOUSAND OAKS,Closed
2036,Sunday,7:00 am,AS THE ROAD NARROWS," 2900 SUNSET BLVD SILVERLAKE, CA 90026",2900 Sunset Blvd,SILVERLAKE,"Discussion, Open, Speaker, Wheelchair Access"
2037,Sunday,7:00 am,AGOURA MORNING FELLOWSHIP," 29295 AGOURA ROAD AGOURA, CA 91301",29295 Agoura Rd,AGOURA,"Big Book, Discussion, Newcomer, Open, Wheelchair Access"
2038,Sunday,7:00 am,SHAKERS PARTICIPATION," 315 VINE ST GLENDALE, CA 91204",315 Vine St,GLENDALE,Open
2039,Sunday,7:00 am,SUNDAY MORNING EARLY BIRDS," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,"Discussion, Open, Wheelchair Access"
2040,Sunday,7:00 am,EARLY BIRD MEETING," 360 S WESTLAKE AVE KOREATOWN, CA 90057",360 S Westlake Ave,KOREATOWN,"Open, Wheelchair Access"
2041,Sunday,7:00 am,ATTITUDE ADJUSTMENT," 45 E LAUREL AVE SIERRA MADRE, CA 91024",45 E Laurel Ave,SIERRA MADRE,"Closed, Discussion"
2042,Sunday,7:00 am,WELCOME HOME," 4808 CRENSHAW BLVD CRENSHAW/LEIMERT PARK, CA 90043",4808 Crenshaw Blvd,CRENSHAW/LEIMERT PARK,"Discussion, Open, Wheelchair Access"
2043,Sunday,7:00 am,WINNERS ATTITUDE ADJUSTMENT," 5000 COLFAX AVE NORTH HOLLYWOOD, CA 91601",5000 Colfax Ave,NORTH HOLLYWOOD,Open
2044,Sunday,7:00 am,MARINA P ATTITUDE ADJ," 5107 E OCEAN BL LONG BEACH, CA 90803",5107 E Ocean Blvd,LONG BEACH,"Discussion, Open"
2045,Sunday,7:00 am,FRESH AIR GROUP," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,Open
2046,Sunday,7:00 am,EYE OPENER," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Open, Wheelchair Access"
2047,Sunday,7:00 am,PARTICIPATION," 9604 S FIGUEROA ST LOS ANGELES SOUTH, CA 90003",9604 S Figueroa St,LOS ANGELES SOUTH,Open
2048,Sunday,7:15 am,," 11042 VENTURA BLVD STUDIO CITY, CA 91604",11042 Ventura Blvd,STUDIO CITY,"Closed, Men, Wheelchair Access"
2049,Sunday,7:30 am,MARINA CENTER BOOK STUDY," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Big Book, Open, Wheelchair Access"
2050,Sunday,7:30 am,ATTITUDE ADJUSTMENT," 1424 FREMONT AVE SOUTH PASADENA, CA 91030",1424 Fremont Ave,SOUTH PASADENA,"Big Book, Open, Wheelchair Access"
2051,Sunday,7:30 am,," 15215 SUNSET BLVD PACIFIC PALISADES, CA 90272",15215 Sunset Blvd,PACIFIC PALISADES,"Closed, Discussion, Men"
2052,Sunday,7:30 am,EYEOPENER," 1773 GRIFFITH PARK BLVD SILVERLAKE, CA 90026",1773 Griffith Park Blvd,SILVERLAKE,"LGBTQ, Open"
2053,Sunday,7:30 am,RISE & SHINE," 4038 W MARTIN LUTHER KING JR BLVD CRENSHAW/LEIMERT PARK, CA 90008",4038 W Martin Luther King Jr Blvd,CRENSHAW/LEIMERT PARK,"Discussion, Open"
2054,Sunday,7:30 am,ATTITUDE ADJUSTMENT," 424 E COMPTON BLVD COMPTON, CA 90221",424 E Compton Blvd,COMPTON,Open
2055,Sunday,7:30 am,ATTITUDE ADJUSTMENT," 5934 TEMPLE CITY BLVD TEMPLE CITY, CA 91780",5934 Temple City Blvd,TEMPLE CITY,Open
2056,Sunday,7:30 am,PRIMARY PURPOSE BIG BOOK STUDY," 815 MISSION ST SOUTH PASADENA, CA 91030",815 Mission St,SOUTH PASADENA,"Big Book, Open"
2057,Sunday,7:30 am,FRESH START," 901 HAVERFORD AVE PACIFIC PALISADES, CA 90272",901 Haverford Ave,PACIFIC PALISADES,Closed
2058,Sunday,8:00 am,11TH STEP PRAYER & MEDITATION," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,"Open, Wheelchair Access"
2059,Sunday,8:00 am,ATTITUDE ADJUSTMENT," 1645 ARLINGTON AVE TORRANCE, CA 90501",1645 Arlington Ave,TORRANCE,"Open, Wheelchair Access"
2060,Sunday,8:00 am,SPIRITUAL DISCUSSION," 21044 SHERMAN WAY CANOGA PARK, CA 91303",21044 Sherman Way,CANOGA PARK,Open
2061,Sunday,8:00 am,HIGHER POWER," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Open, Wheelchair Access"
2062,Sunday,8:00 am,IT'S OUR CHOICE," 4572 W WASHINGTON BLVD CRENSHAW/LEIMERT PARK, CA 90016",4572 W Washington Blvd,CRENSHAW/LEIMERT PARK,Open
2063,Sunday,8:00 am,SUNDAY AM," 621 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",621 N Robertson Blvd,WEST HOLLYWOOD,Open
2064,Sunday,8:15 am,11 STEP MEETING," 11530 W PICO BLVD WEST L A, CA 90064",11530 Pico Blvd,WEST L A,"Closed, Discussion, Speaker"
2065,Sunday,8:15 am,GROUNDED," 316 W 3RD ST LOS ANGELES DOWNTOWN, CA 90013",316 W 3rd St,LOS ANGELES DOWNTOWN,Open
2066,Sunday,8:15 am,11TH STEP SPKR PARTICIPATION," 3301 PICO BLVD SANTA MONICA, CA 90405",3301 Pico Blvd,SANTA MONICA,"Closed, Discussion, Speaker"
2067,Sunday,8:15 am,ON THE STEPS," 919 S GRAND AVE LOS ANGELES DOWNTOWN, CA 90015",919 S Grand Ave,LOS ANGELES DOWNTOWN,"Discussion, Open"
2068,Sunday,8:30 am,11TH STEP STUDY," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,"Open, Wheelchair Access"
2069,Sunday,8:30 am,SUNDAY MORNING," 2900 SUNSET BLVD SILVERLAKE, CA 90026",2900 Sunset Blvd,SILVERLAKE,"Discussion, Open, Speaker"
2070,Sunday,8:30 am,SUNRISE SOBRIETY," 4165 E LIVE OAK ARCADIA, CA 91006",4165 Live Oak Ave,ARCADIA,Closed
2071,Sunday,9:00 am,HOLD THE APPLAUSE," 10641 BURBANK BLVD NORTH HOLLYWOOD, CA 91601",10641 Burbank Blvd,NORTH HOLLYWOOD,"Big Book, Discussion, Open, Wheelchair Access"
2072,Sunday,9:00 am,MIRACLE ON OHIO," 11166 OHIO AVE WEST L A, CA 90025",11166 Ohio Ave,WEST L A,"Discussion, Open, Speaker, Wheelchair Access"
2073,Sunday,9:00 am,SOBER SUNDAY," 123 W WINDSOR RD GLENDALE, CA 91204",123 W Windsor Rd,GLENDALE,"Open, Wheelchair Access"
2074,Sunday,9:00 am,LAS PALMAS SUNDAY AM ATTITUDE ADJUSTMENT," 1820 N LAS PALMAS AVE HOLLYWOOD, CA 90028",1820 N Las Palmas Ave,HOLLYWOOD,"Discussion, Open, Speaker, Wheelchair Access"
2075,Sunday,9:00 am,CHIPS & DIPS (ON THE BEACH)," 205 OCEAN FRONT WALK VENICE, CA 90291",205 Ocean Front Walk,VENICE,Open
2076,Sunday,9:00 am,SPRITUAL," 3217 WINONA AVE BURBANK, CA 91504",3217 Winona Ave,BURBANK,"Closed, Discussion, Wheelchair Access"
2077,Sunday,9:00 am,SERENITY SUNDAY," 411 W 10TH ST SAN PEDRO, CA 90731",411 W 10th St,SAN PEDRO,Open
2078,Sunday,9:00 am,A PAGE AT A TIME," 4117 OVERLAND AVE CULVER CITY, CA 90230",4117 Overland Ave,CULVER CITY,"Big Book, Closed"
2079,Sunday,9:00 am,PAGE TURNER BIG BOOK STDY," 4455 OVERLAND AVE CULVER CITY, CA 90230",4455 Overland Ave,CULVER CITY,"Big Book, Discussion, Open"
2080,Sunday,9:00 am,PACIFIC GROUP SUNDAY SPEAKER," 5056 VAN NUYS BLVD SHERMAN OAKS, CA 91403",5056 Van Nuys Blvd,SHERMAN OAKS,"Open, Speaker, Wheelchair Access"
2081,Sunday,9:00 am,W T S O D," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,Open
2082,Sunday,9:00 am,SUNDAY ON AWAKENING," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, LGBTQ, Open, Speaker"
2083,Sunday,9:00 am,HIGH ON LIFE," 835 E 33RD ST LONG BEACH, CA 90755",835 E 33rd St,LONG BEACH,Open
2084,Sunday,9:00 am,A M SPEAKER," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Open, Wheelchair Access"
2085,Sunday,9:30 am,STONE PARK WAKE & SKATE," 11800 NEBRASKA AVE WEST L A, CA 90025",11800 Nebraska Ave,WEST L A,"Discussion, Open, Speaker"
2086,Sunday,9:30 am,SOBER NOT SOMBER," 1900 SO PROSPECT AVE REDONDO BEACH, CA 90277",1900 S Prospect Ave,REDONDO BEACH,"Open, Wheelchair Access"
2087,Sunday,9:30 am,SUNDAY MORNING BIG BOOK STDY," 24250 PACIFIC COAST HWY MALIBU, CA 90265",Malibu Bluffs Park,MALIBU,"Big Book, Discussion, Open, Speaker"
2088,Sunday,9:30 am,RAFTERS 12&12," 24307 RAILROAD AVE NEWHALL, CA 91321",24307 Railroad Ave,NEWHALL,Open
2089,Sunday,9:30 am,BEVERLY HILLS SPEAKER," 325 S LA CIENEGA BLVD BEVERLY HILLS, CA 90211",325 S La Cienega Blvd,BEVERLY HILLS,"Open, Speaker, Wheelchair Access"
2090,Sunday,9:30 am,SUNDAY MORNING," 4808 CRENSHAW BLVD CRENSHAW/LEIMERT PARK, CA 90043",4808 Crenshaw Blvd,CRENSHAW/LEIMERT PARK,"Discussion, Open, Speaker"
2091,Sunday,9:30 am,ATTITUDE ADJUSTMENT," 575 S FAIRFAX AVE FAIRFAX/LA BREA, CA 90036",575 S Fairfax Ave,FAIRFAX/LA BREA,Open
2092,Sunday,9:30 am,SPIRITUAL AWAKENING," 620 E MOUNT CURVE AVE ALTADENA, CA 91001",620 Mount Curve Ave E,ALTADENA,Open
2093,Sunday,9:45 am,1+1= 3," 3301 PICO BLVD SANTA MONICA, CA 90405",3301 Pico Blvd,SANTA MONICA,"Discussion, Open, Speaker"
2094,Sunday,10:00 am,SUNDAY AM DAILY REFLECTIONS," 116 SANTA MONICA BLVD SANTA MONICA, CA 90401",116 Santa Monica Blvd,SANTA MONICA,"Discussion, Open, Speaker"
2095,Sunday,10:00 am,QUESTION & ANSWER," 12130 BIRCH AVE HAWTHORNE, CA 90250",12130 Birch Ave,HAWTHORNE,"Open, Wheelchair Access"
2096,Sunday,10:00 am,SUNDAY MORNING TRUDGERS," 15215 SUNSET BLVD PACIFIC PALISADES, CA 90272",15215 Sunset Blvd,PACIFIC PALISADES,"Closed, Discussion, Speaker"
2097,Sunday,10:00 am,WILSHIRE BILINGUAL PARTICIPATION," 1644 WILSHIRE BLVD KOREATOWN, CA 90017",1644 Wilshire Blvd,KOREATOWN,"Discussion, Open, Speaker"
2098,Sunday,10:00 am,SUNDAY SPEAKER," 1773 GRIFFITH PARK BLVD SILVERLAKE, CA 90026",1773 Griffith Park Blvd,SILVERLAKE,"LGBTQ, Open"
2099,Sunday,10:00 am,WHAT EVER," 2667 N MOORPARK RD #105 THOUSAND OAKS, CA 91360",2667 N Moorpark Rd #105,THOUSAND OAKS,Closed
2100,Sunday,10:00 am,TROPICAL SUNDAY MORNING," 2900 SUNSET BLVD SILVERLAKE, CA 90026",2900 Sunset Blvd,SILVERLAKE,Open
2101,Sunday,10:00 am,SUNDAY A M," 621 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",621 N Robertson Blvd,WEST HOLLYWOOD,"LGBTQ, Open"
2102,Sunday,10:00 am,BIKIN' FOR BILL," 6666 GREEN VALLEY CIRCLE CULVER CITY, CA 90230",6666 Green Valley Cir,CULVER CITY,"Closed, Discussion"
2103,Sunday,10:00 am,," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,"Child-Friendly, Discussion, Open, Wheelchair Access, Women"
2104,Sunday,10:00 am,PACIFIC PALISADES WORKSHOP," 901 HAVERFORD AVE PACIFIC PALISADES, CA 90272",901 Haverford Ave,PACIFIC PALISADES,"Open, Speaker, Wheelchair Access"
2105,Sunday,10:00 am,SAPPHIRE ST BEACH GROUP," S ESPLANADE & AVE C REDONDO BEACH, CA 90277",Avenue C & Esplanade,REDONDO BEACH,Open
2106,Sunday,10:20 am,BEYOND BAROQUE DISCUSSION," 681 VENICE BLVD VENICE, CA 90291",681 Venice Blvd,VENICE,"Child-Friendly, Open, Wheelchair Access"
2107,Sunday,10:30 am,ROBERTSON ORIGINALS," 11530 W PICO BLVD WEST L A, CA 90064",11530 Pico Blvd,WEST L A,"Open, Speaker"
2108,Sunday,10:30 am,SPIRITUAL SOLUTION," 1436 2ND STREET SANTA MONICA, CA 90401",1436 2nd St,SANTA MONICA,Open
2109,Sunday,10:30 am,BIG TOM'S MEMORIAL MEETING," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,"Open, Wheelchair Access"
2110,Sunday,10:30 am,REBOUNDERS," 1655 BERKELEY AVE POMONA, CA 91768",1655 Berkeley Ave,POMONA,"Open, Wheelchair Access"
2111,Sunday,10:30 am,BAREFOOT PARTICIPATION," 1670 E 120TH ST WATTS, CA 90059",1670 E 120th St,WATTS,"Open, Wheelchair Access"
2112,Sunday,10:30 am,PARTICIPATION," 370 E WHITTIER BLVD LA HABRA, CA 90631",370 E Whittier Blvd,LA HABRA,Open
2113,Sunday,10:30 am,NEWCOMER BOOK STUDY," 4011 DUNSMORE AVE LA CRESCENTA, CA 91214",4011 Dunsmore Ave,LA CRESCENTA,"Big Book, Open"
2114,Sunday,10:30 am,DEL VAL PERTICIPATION," 4428 N STEWART ST BALDWIN PARK, CA 91706",Stewart St,BALDWIN PARK,"Discussion, Open"
2115,Sunday,10:30 am,SUNDAY SERENITY," 451 W CARTER AVE SIERRA MADRE, CA 91024",451 W Carter Ave,SIERRA MADRE,Open
2116,Sunday,10:30 am,HOPE GROUP," GATE 7 ARCADIA, CA 91007",Baldwin / Gate 7,ARCADIA,Open
2117,Sunday,10:30 am,SQUIRRELY ON SUNDAYS," VENTURA BLVD & PASO ROBLES ENCINO, CA 91316",Ventura Blvd & Paso Robles Ave,ENCINO,Open
2118,Sunday,11:00 am,SUNDAY WOMEN'S GROUP," 11455 CHANDLER BLVD NORTH HOLLYWOOD, CA 91601",11455 Chandler Blvd,NORTH HOLLYWOOD,Open
2119,Sunday,11:00 am,FRIENDLY FELLOWSHIP," 1233 E 4TH ST LONG BEACH, CA 90802",1233 W 4th St,LONG BEACH,"Discussion, Open, Wheelchair Access"
2120,Sunday,11:00 am,PARTICIPATION," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,"Open, Wheelchair Access"
2121,Sunday,11:00 am,PACOIMA BEGINNERS PARTICIPATION," 12502 VAN NUYS BLVD #109 PACOIMA/ARLETA, CA 91331",12502 Van Nuys Blvd #109,PACOIMA/ARLETA,Open
2122,Sunday,11:00 am,T L C SPEAKERS," 1645 ARLINGTON AVE TORRANCE, CA 90501",1645 Arlington Ave,TORRANCE,"Open, Wheelchair Access"
2123,Sunday,11:00 am,PATHFINDERS," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,Open
2124,Sunday,11:00 am,OPEN DOOR," 509 W AVE H-8 LANCASTER, CA 93534",509 W Ave H 8,LANCASTER,"Big Book, Discussion, Newcomer, Open, Speaker, Wheelchair Access, Young People"
2125,Sunday,11:00 am,JOY MEMORIAL," 5881 CHERRY AVE LONG BEACH, CA 90805",5881 Cherry Ave,LONG BEACH,Open
2126,Sunday,11:00 am,SPIRITUAL GROUP," 8021 E ROSECRANS AVE PARAMOUNT, CA 90723",8021 Rosecrans Ave,PARAMOUNT,"Discussion, Open, Wheelchair Access"
2127,Sunday,11:00 am,BOOK STUDY," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Open, Wheelchair Access"
2128,Sunday,11:30 am,SUNDAY SPEAKER," 3217 WINONA AVE BURBANK, CA 91504",3217 Winona Ave,BURBANK,"Open, Speaker, Wheelchair Access"
2129,Sunday,11:30 am,SUNDAY A M SPEAKER," 435 FAIR OAKS AVE SOUTH PASADENA, CA 91030",435 Fair Oaks Ave,SOUTH PASADENA,"Open, Speaker"
2130,Sunday,11:30 am,SUNDAY A M GARDNER PARK," 7929 MELROSE AVE HOLLYWOOD WEST, CA 90046",7929 Melrose Ave,HOLLYWOOD WEST,"Child-Friendly, Open, Speaker, Wheelchair Access"
2131,Sunday,11:45 am,SHARE & CARE JR," 621 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",621 N Robertson Blvd,WEST HOLLYWOOD,Open
2132,Sunday,Noon,SUNDAY NOON OHIO SPEAKER," 11166 OHIO AVE WEST L A, CA 90025",11166 Ohio Ave,WEST L A,"Open, Speaker, Wheelchair Access"
2133,Sunday,Noon,," 11819 WILSHIRE BLVD STE 206 WEST L A, CA 90025",11819 Wilshire Blvd #206,WEST L A,"Men, Open"
2134,Sunday,Noon,VIVE LA VIDA BILINGUAL," 1249 VINE ST HOLLYWOOD, CA 90038",1249 Vine St,HOLLYWOOD,"Discussion, Open"
2135,Sunday,Noon,SUNDAY NOON," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Open, Speaker, Wheelchair Access"
2136,Sunday,Noon,REBOUNDERS," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,Open
2137,Sunday,Noon,THE GREAT PARADOX," 2667 N MOORPARK RD #105 THOUSAND OAKS, CA 91360",2667 N Moorpark Rd #105,THOUSAND OAKS,Open
2138,Sunday,Noon,," 2700 WILSHIRE BLVD SANTA MONICA, CA 90403",2700 Wilshire Blvd,SANTA MONICA,"Discussion, Men, Open, Wheelchair Access"
2139,Sunday,Noon,SUN GO TO MEETING," 360 S WESTLAKE AVE KOREATOWN, CA 90057",360 S Westlake Ave,KOREATOWN,"Open, Wheelchair Access"
2140,Sunday,Noon,SPIRIT OF STUDIO TWELVE," 6006 LAUREL CANYON BL NORTH HOLLYWOOD, CA 91606",6006 Laurel Canyon Blvd,NORTH HOLLYWOOD,Open
2141,Sunday,Noon,DISCUSSION," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,Open
2142,Sunday,Noon,," 815 MISSION ST SOUTH PASADENA, CA 91030",815 Mission St,SOUTH PASADENA,"Big Book, Discussion, Open, Women"
2143,Sunday,Noon,FREE SPIRIT," 835 E 33RD ST LONG BEACH, CA 90755",835 E 33rd St,LONG BEACH,Open
2144,Sunday,Noon,RELATIONSHIPS IN SOBRIETY," 9604 S FIGUEROA ST LOS ANGELES SOUTH, CA 90003",9604 S Figueroa St,LOS ANGELES SOUTH,Open
2145,Sunday,12:30 pm,WESTSIDE PART SPEAKERS," 11530 W PICO BLVD WEST L A, CA 90064",11530 Pico Blvd,WEST L A,Open
2146,Sunday,12:30 pm,COFFEE BREAK SPEAKER," 123 W WINDSOR RD GLENDALE, CA 91204",123 W Windsor Rd,GLENDALE,"Open, Wheelchair Access"
2147,Sunday,12:30 pm,NOON MEETING," 1458 26TH ST SANTA MONICA, CA 90404",1458 26th St,SANTA MONICA,Open
2148,Sunday,12:30 pm,SPEAKER Q & A," 1773 GRIFFITH PARK BLVD SILVERLAKE, CA 90026",1773 Griffith Park Blvd,SILVERLAKE,"LGBTQ, Open"
2149,Sunday,12:30 pm,DISCUSSION," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,Open
2150,Sunday,1:00 pm,PARTICIPATION," 5934 TEMPLE CITY BLVD TEMPLE CITY, CA 91780",5934 Temple City Blvd,TEMPLE CITY,"Open, Wheelchair Access"
2151,Sunday,1:00 pm,KEEP IT SIMPLE BIG BOOK STUDY," 8722 CRENSHAW BLVD INGLEWOOD, CA 90305",8722 Crenshaw Blvd,INGLEWOOD,"Discussion, Open, Wheelchair Access"
2152,Sunday,1:30 pm,THE A A WAY," 155 BIMINI PL LOS ANGELES CENTRAL, CA 90004",155 Bimini Pl,LOS ANGELES CENTRAL,"Open, Speaker"
2153,Sunday,1:30 pm,RELATIONSHIPS," 4038 W MARTIN LUTHER KING JR BLVD CRENSHAW/LEIMERT PARK, CA 90008",4038 W Martin Luther King Jr Blvd,CRENSHAW/LEIMERT PARK,"Discussion, Open"
2154,Sunday,1:30 pm,Sunday Surrender," 4455 OVERLAND AVE CULVER CITY, CA 90230",4455 Overland Ave,CULVER CITY,"Discussion, Speaker"
2155,Sunday,2:00 pm,LA PUENTE A A," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,Open
2156,Sunday,2:30 pm,LANGUAGE OF THE HEART," 123 W WINDSOR RD GLENDALE, CA 91204",123 W Windsor Rd,GLENDALE,"Discussion, Newcomer, Open, Wheelchair Access"
2157,Sunday,2:30 pm,GOOD TIMES GROUP," 1249 VINE ST HOLLYWOOD, CA 90038",1249 Vine St,HOLLYWOOD,"Discussion, Newcomer, Open, Speaker"
2158,Sunday,2:30 pm,," 810 BEACON AVE LOS ANGELES DOWNTOWN, CA 90017",810 Beacon Ave,LOS ANGELES DOWNTOWN,"Big Book, Closed, Men"
2159,Sunday,3:00 pm,NEWCOMERS," 1875 E AVE Q #A15 PALMDALE, CA 93550",1875 E Ave Q A15,PALMDALE,Open
2160,Sunday,3:00 pm,HOUSE A A MEETING," 303 E 52ND ST CENTRAL ALAMEDA, CA 90011",303 E 52nd St,CENTRAL ALAMEDA,"Discussion, Open, Speaker, Wheelchair Access"
